[2026-06-22T18:18:49.555Z] INFO  [CursorTranscriptReader] Read Cursor session 2f74e8ff: 134 new bubbles, 4 entries extracted (index 0→134)
[2026-06-22T18:18:49.557Z] INFO  [CursorTranscriptReader] Read Cursor session 587b017e: 80 new bubbles, 4 entries extracted (index 0→80)
[2026-06-22T18:18:49.563Z] INFO  [CursorTranscriptReader] Read Cursor session 2fa82fb1: 136 new bubbles, 4 entries extracted (index 0→136)
[2026-06-22T18:18:49.565Z] INFO  [CursorTranscriptReader] Read Cursor session 97d2e445: 82 new bubbles, 4 entries extracted (index 0→82)
[2026-06-22T18:18:49.565Z] INFO  [CursorTranscriptReader] Read Cursor session 9c0bba05: 14 new bubbles, 2 entries extracted (index 0→14)
[2026-06-22T18:18:49.569Z] INFO  [CursorTranscriptReader] Read Cursor session c0179616: 163 new bubbles, 8 entries extracted (index 0→163)
[2026-06-22T18:18:49.571Z] INFO  [CursorTranscriptReader] Read Cursor session 8c2cb26b: 62 new bubbles, 4 entries extracted (index 0→62)
[2026-06-22T18:18:49.572Z] INFO  [CursorTranscriptReader] Read Cursor session 91159672: 44 new bubbles, 2 entries extracted (index 0→44)
[2026-06-22T18:18:49.573Z] INFO  [CursorTranscriptReader] Read Cursor session 9ae9af09: 33 new bubbles, 4 entries extracted (index 0→33)
[2026-06-22T18:18:49.579Z] INFO  [CursorTranscriptReader] Read Cursor session f0d973bb: 159 new bubbles, 8 entries extracted (index 0→159)
[2026-06-22T18:18:49.580Z] INFO  [CursorTranscriptReader] Read Cursor session 99458c63: 50 new bubbles, 2 entries extracted (index 0→50)
[2026-06-22T18:18:49.582Z] INFO  [CursorTranscriptReader] Read Cursor session 6f8126e7: 83 new bubbles, 4 entries extracted (index 0→83)
[2026-06-22T18:18:49.583Z] INFO  [CursorTranscriptReader] Read Cursor session 5789615c: 28 new bubbles, 2 entries extracted (index 0→28)
[2026-06-22T18:18:49.584Z] INFO  [CursorTranscriptReader] Read Cursor session ee1ba90f: 42 new bubbles, 4 entries extracted (index 0→42)
[2026-06-22T18:18:49.588Z] INFO  [CursorTranscriptReader] Read Cursor session c759d506: 170 new bubbles, 6 entries extracted (index 0→170)
[2026-06-22T18:18:49.598Z] INFO  [CursorTranscriptReader] Read Cursor session 124a720b: 258 new bubbles, 10 entries extracted (index 0→258)
[2026-06-22T18:18:49.598Z] INFO  [CursorTranscriptReader] Read Cursor session b05972db: 15 new bubbles, 4 entries extracted (index 0→15)
[2026-06-22T18:18:49.600Z] INFO  [CursorTranscriptReader] Read Cursor session 3579d146: 100 new bubbles, 8 entries extracted (index 0→100)
[2026-06-22T18:18:49.601Z] INFO  [CursorTranscriptReader] Read Cursor session c9a459ee: 11 new bubbles, 2 entries extracted (index 0→11)
[2026-06-22T18:18:49.602Z] INFO  [CursorTranscriptReader] Read Cursor session c288b02e: 64 new bubbles, 4 entries extracted (index 0→64)
[2026-06-22T18:18:49.607Z] INFO  [CursorTranscriptReader] Read Cursor session 743f5b4a: 184 new bubbles, 6 entries extracted (index 0→184)
[2026-06-22T18:18:49.611Z] INFO  [CursorTranscriptReader] Read Cursor session 40bd72ce: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:18:49.613Z] INFO  [CursorTranscriptReader] Read Cursor session abd52160: 86 new bubbles, 3 entries extracted (index 0→86)
[2026-06-22T18:18:49.615Z] INFO  [CursorTranscriptReader] Read Cursor session 2ca1f748: 143 new bubbles, 12 entries extracted (index 0→143)
[2026-06-22T18:18:49.616Z] INFO  [CursorTranscriptReader] Read Cursor session 871d4ba6: 9 new bubbles, 2 entries extracted (index 0→9)
[2026-06-22T18:18:49.616Z] INFO  [CursorTranscriptReader] Read Cursor session 0c51cacb: 2 new bubbles, 1 entries extracted (index 0→2)
[2026-06-22T18:18:49.625Z] INFO  [CursorTranscriptReader] Read Cursor session 741b3825: 474 new bubbles, 20 entries extracted (index 0→474)
[2026-06-22T18:18:49.641Z] INFO  [CursorTranscriptReader] Read Cursor session 358d2267: 491 new bubbles, 40 entries extracted (index 0→491)
[2026-06-22T18:18:49.643Z] INFO  [CursorTranscriptReader] Read Cursor session 98bb8f38: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:49.659Z] INFO  [CursorTranscriptReader] Read Cursor session e5a4f4b4: 767 new bubbles, 42 entries extracted (index 0→767)
[2026-06-22T18:18:49.661Z] INFO  [CursorTranscriptReader] Read Cursor session 686186ad: 63 new bubbles, 6 entries extracted (index 0→63)
[2026-06-22T18:18:49.663Z] INFO  [CursorTranscriptReader] Read Cursor session 0bf4e5be: 95 new bubbles, 2 entries extracted (index 0→95)
[2026-06-22T18:18:49.664Z] INFO  [CursorTranscriptReader] Read Cursor session 08907f1f: 64 new bubbles, 2 entries extracted (index 0→64)
[2026-06-22T18:18:49.668Z] INFO  [CursorTranscriptReader] Read Cursor session 240f2410: 208 new bubbles, 6 entries extracted (index 0→208)
[2026-06-22T18:18:49.669Z] INFO  [CursorTranscriptReader] Read Cursor session 1828acbf: 65 new bubbles, 2 entries extracted (index 0→65)
[2026-06-22T18:18:49.673Z] INFO  [CursorTranscriptReader] Read Cursor session 16ea750e: 248 new bubbles, 4 entries extracted (index 0→248)
[2026-06-22T18:18:49.675Z] INFO  [CursorTranscriptReader] Read Cursor session 2917978c: 61 new bubbles, 2 entries extracted (index 0→61)
[2026-06-22T18:18:49.684Z] INFO  [CursorTranscriptReader] Read Cursor session d49b35f6: 536 new bubbles, 12 entries extracted (index 0→536)
[2026-06-22T18:18:49.687Z] INFO  [CursorTranscriptReader] Read Cursor session 090fe366: 91 new bubbles, 6 entries extracted (index 0→91)
[2026-06-22T18:18:49.691Z] INFO  [CursorTranscriptReader] Read Cursor session 25c83733: 201 new bubbles, 8 entries extracted (index 0→201)
[2026-06-22T18:18:49.694Z] INFO  [CursorTranscriptReader] Read Cursor session f3d80ec2: 140 new bubbles, 2 entries extracted (index 0→140)
[2026-06-22T18:18:49.696Z] INFO  [CursorTranscriptReader] Read Cursor session 96cb5018: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:49.698Z] INFO  [CursorTranscriptReader] Read Cursor session 0308ab90: 111 new bubbles, 2 entries extracted (index 0→111)
[2026-06-22T18:18:49.700Z] INFO  [CursorTranscriptReader] Read Cursor session dfd45f6b: 77 new bubbles, 4 entries extracted (index 0→77)
[2026-06-22T18:18:49.700Z] INFO  [CursorTranscriptReader] Read Cursor session 7a0226d9: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:49.702Z] INFO  [CursorTranscriptReader] Read Cursor session be517df0: 92 new bubbles, 4 entries extracted (index 0→92)
[2026-06-22T18:18:49.708Z] INFO  [CursorTranscriptReader] Read Cursor session 0e61dde8: 211 new bubbles, 6 entries extracted (index 0→211)
[2026-06-22T18:18:49.710Z] INFO  [CursorTranscriptReader] Read Cursor session 04bd6032: 118 new bubbles, 4 entries extracted (index 0→118)
[2026-06-22T18:18:49.713Z] INFO  [CursorTranscriptReader] Read Cursor session 04487990: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:18:49.715Z] INFO  [CursorTranscriptReader] Read Cursor session 32773b90: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:49.718Z] INFO  [CursorTranscriptReader] Read Cursor session 1f75d89e: 171 new bubbles, 4 entries extracted (index 0→171)
[2026-06-22T18:18:49.720Z] INFO  [CursorTranscriptReader] Read Cursor session 8ef85532: 139 new bubbles, 4 entries extracted (index 0→139)
[2026-06-22T18:18:49.721Z] INFO  [CursorTranscriptReader] Read Cursor session 9c3016c3: 4 new bubbles, 2 entries extracted (index 0→4)
[2026-06-22T18:18:49.727Z] INFO  [CursorTranscriptReader] Read Cursor session 019378a1: 187 new bubbles, 4 entries extracted (index 0→187)
[2026-06-22T18:18:49.730Z] INFO  [CursorTranscriptReader] Read Cursor session 8378d81d: 142 new bubbles, 4 entries extracted (index 0→142)
[2026-06-22T18:18:49.732Z] INFO  [CursorTranscriptReader] Read Cursor session 1340f12c: 67 new bubbles, 2 entries extracted (index 0→67)
[2026-06-22T18:18:49.739Z] INFO  [CursorTranscriptReader] Read Cursor session b407b785: 312 new bubbles, 6 entries extracted (index 0→312)
[2026-06-22T18:18:49.741Z] INFO  [CursorTranscriptReader] Read Cursor session c6c5229f: 75 new bubbles, 4 entries extracted (index 0→75)
[2026-06-22T18:18:49.742Z] INFO  [CursorTranscriptReader] Read Cursor session 1a8c6ba1: 10 new bubbles, 4 entries extracted (index 0→10)
[2026-06-22T18:18:49.743Z] INFO  [CursorTranscriptReader] Read Cursor session dce8adfc: 17 new bubbles, 2 entries extracted (index 0→17)
[2026-06-22T18:18:49.744Z] INFO  [CursorTranscriptReader] Read Cursor session 0ab2989b: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:49.744Z] INFO  [CursorTranscriptReader] Read Cursor session e05cfed1: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:49.745Z] INFO  [CursorTranscriptReader] Read Cursor session d0ce6c31: 45 new bubbles, 4 entries extracted (index 0→45)
[2026-06-22T18:18:49.748Z] INFO  [CursorTranscriptReader] Read Cursor session e9170ffd: 180 new bubbles, 4 entries extracted (index 0→180)
[2026-06-22T18:18:49.752Z] INFO  [CursorTranscriptReader] Read Cursor session 830ceb48: 204 new bubbles, 10 entries extracted (index 0→204)
[2026-06-22T18:18:49.759Z] INFO  [CursorTranscriptReader] Read Cursor session 9412b166: 198 new bubbles, 8 entries extracted (index 0→198)
[2026-06-22T18:18:49.761Z] INFO  [CursorTranscriptReader] Read Cursor session f92be79c: 109 new bubbles, 8 entries extracted (index 0→109)
[2026-06-22T18:18:49.764Z] INFO  [CursorTranscriptReader] Read Cursor session 687e597f: 95 new bubbles, 8 entries extracted (index 0→95)
[2026-06-22T18:18:49.770Z] INFO  [CursorTranscriptReader] Read Cursor session b56e7093: 331 new bubbles, 6 entries extracted (index 0→331)
[2026-06-22T18:18:49.770Z] INFO  [CursorTranscriptReader] Read Cursor session 43b7a0c5: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:49.773Z] INFO  [CursorTranscriptReader] Read Cursor session b233dab7: 176 new bubbles, 6 entries extracted (index 0→176)
[2026-06-22T18:18:49.779Z] INFO  [CursorTranscriptReader] Read Cursor session 56ee2b41: 263 new bubbles, 10 entries extracted (index 0→263)
[2026-06-22T18:18:49.785Z] INFO  [CursorTranscriptReader] Read Cursor session d977d669: 385 new bubbles, 13 entries extracted (index 0→385)
[2026-06-22T18:18:49.789Z] INFO  [CursorTranscriptReader] Read Cursor session 11c277b4: 215 new bubbles, 4 entries extracted (index 0→215)
[2026-06-22T18:18:49.790Z] INFO  [CursorTranscriptReader] Read Cursor session bccd6fd1: 29 new bubbles, 2 entries extracted (index 0→29)
[2026-06-22T18:18:49.791Z] INFO  [CursorTranscriptReader] Read Cursor session 36855d37: 59 new bubbles, 2 entries extracted (index 0→59)
[2026-06-22T18:18:49.796Z] INFO  [CursorTranscriptReader] Read Cursor session dffcbbec: 256 new bubbles, 6 entries extracted (index 0→256)
[2026-06-22T18:18:49.797Z] INFO  [CursorTranscriptReader] Read Cursor session f94e5cc9: 45 new bubbles, 2 entries extracted (index 0→45)
[2026-06-22T18:18:49.797Z] INFO  [CursorTranscriptReader] Read Cursor session 67876cfe: 12 new bubbles, 2 entries extracted (index 0→12)
[2026-06-22T18:18:49.799Z] INFO  [CursorTranscriptReader] Read Cursor session 0f5d6f05: 71 new bubbles, 2 entries extracted (index 0→71)
[2026-06-22T18:18:49.801Z] INFO  [CursorTranscriptReader] Read Cursor session 45fd467c: 33 new bubbles, 2 entries extracted (index 0→33)
[2026-06-22T18:18:49.806Z] INFO  [CursorTranscriptReader] Read Cursor session 16414dcc: 191 new bubbles, 6 entries extracted (index 0→191)
[2026-06-22T18:18:49.807Z] INFO  [CursorTranscriptReader] Read Cursor session 13ebb570: 33 new bubbles, 2 entries extracted (index 0→33)
[2026-06-22T18:18:49.808Z] INFO  [CursorTranscriptReader] Read Cursor session bda52ffb: 43 new bubbles, 2 entries extracted (index 0→43)
[2026-06-22T18:18:54.473Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:44.586Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:58.770Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:58.770Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:58.770Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:58.781Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:58.781Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:58.925Z] INFO  [StopHook] Stop hook triggered (session=16414dcc-c585-4bdf-8b6f-2b79a0ccefe6)
[2026-06-22T18:22:58.925Z] INFO  [StopHook] Hook input — session_id=16414dcc-c585-4bdf-8b6f-2b79a0ccefe6, transcript_path=/home/menes/.cursor/projects/home-menes-Projects-VideoTuna/agent-transcripts/16414dcc-c585-4bdf-8b6f-2b79a0ccefe6/16414dcc-c585-4bdf-8b6f-2b79a0ccefe6.jsonl
[2026-06-22T18:22:58.926Z] INFO  [StopHook] Session saved successfully
[2026-06-22T18:22:59.063Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:22:59.064Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-06-22T18:22:59.064Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:22:59.064Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-06-22T18:22:59.367Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:23:17.796Z] INFO  [SessionStartHook] SessionStartHook invoked (cwd=/home/menes/Projects/VideoTuna)
[2026-06-22T18:23:17.798Z] INFO  [SessionStartHook] No briefing generated (skipped or timed out)
[2026-06-22T18:23:45.164Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:25:22.632Z] INFO  [StopHook] Stop hook triggered (session=1b241834-f7eb-42a8-9807-42d89680798a)
[2026-06-22T18:25:22.632Z] INFO  [StopHook] Hook input — session_id=1b241834-f7eb-42a8-9807-42d89680798a, transcript_path=/home/menes/.cursor/projects/home-menes-Projects-VideoTuna/agent-transcripts/1b241834-f7eb-42a8-9807-42d89680798a/1b241834-f7eb-42a8-9807-42d89680798a.jsonl
[2026-06-22T18:25:22.633Z] INFO  [StopHook] Session saved successfully
[2026-06-22T18:25:22.763Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:25:22.764Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-06-22T18:25:22.764Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:25:22.764Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-06-22T18:25:23.022Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=277, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:26:09.322Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:27:59.767Z] INFO  [StopHook] Stop hook triggered (session=1b241834-f7eb-42a8-9807-42d89680798a)
[2026-06-22T18:27:59.767Z] INFO  [StopHook] Hook input — session_id=1b241834-f7eb-42a8-9807-42d89680798a, transcript_path=/home/menes/.cursor/projects/home-menes-Projects-VideoTuna/agent-transcripts/1b241834-f7eb-42a8-9807-42d89680798a/1b241834-f7eb-42a8-9807-42d89680798a.jsonl
[2026-06-22T18:27:59.768Z] INFO  [StopHook] Session saved successfully
[2026-06-22T18:27:59.898Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:27:59.898Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-06-22T18:27:59.898Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:27:59.898Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-06-22T18:28:00.173Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=277, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:31:11.149Z] INFO  [StopHook] Stop hook triggered (session=1b241834-f7eb-42a8-9807-42d89680798a)
[2026-06-22T18:31:11.149Z] INFO  [StopHook] Hook input — session_id=1b241834-f7eb-42a8-9807-42d89680798a, transcript_path=/home/menes/.cursor/projects/home-menes-Projects-VideoTuna/agent-transcripts/1b241834-f7eb-42a8-9807-42d89680798a/1b241834-f7eb-42a8-9807-42d89680798a.jsonl
[2026-06-22T18:31:11.151Z] INFO  [StopHook] Session saved successfully
[2026-06-22T18:31:11.218Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:31:11.220Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-06-22T18:31:11.220Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:31:11.220Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-06-22T18:31:11.511Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=277, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:32:32.217Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:36:59.215Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:37:07.299Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:37:30.446Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:37:30.474Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:37:30.474Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:37:30.524Z] INFO  [StopHook] Stop hook triggered (session=bda52ffb-4108-467d-b605-f7d20c4ffdc5)
[2026-06-22T18:37:30.525Z] INFO  [StopHook] Hook input — session_id=bda52ffb-4108-467d-b605-f7d20c4ffdc5, transcript_path=/home/menes/.cursor/projects/home-menes-Projects-VideoTuna/agent-transcripts/bda52ffb-4108-467d-b605-f7d20c4ffdc5/bda52ffb-4108-467d-b605-f7d20c4ffdc5.jsonl
[2026-06-22T18:37:30.527Z] INFO  [StopHook] Session saved successfully
[2026-06-22T18:37:30.675Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:37:30.680Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-06-22T18:37:30.680Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:37:30.680Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-06-22T18:37:31.691Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=278, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
